SIPP,PickupDateFrom,PickupLocationCode,Duration,CurrentSellPrice,Netrate
CDAR,18/09/2023,Porto Airport,10,26.54,16.5
DDMR,18/09/2023,Porto Airport,10,16.51,12
CWMR,10/09/2023,Porto Airport,29,23.84,24.3
CWMR,10/09/2023,Porto Airport,12,26.87,18
CWMR,10/09/2023,Porto Airport,17,23.84,23
CWMR,10/09/2023,Porto Airport,4,38.7,17.5
MCMR,29/09/2023,Porto Airport,7,14.29,7
MDMR,25/09/2023,Porto Airport,7,13.99,7.3
CGAR,25/09/2023,Porto Airport,7,27.14,16.5
CWMR,25/09/2023,Porto Airport,7,24.72,17.5
CGMR,25/09/2023,Porto Airport,7,17.09,13.3
CDAR,25/09/2023,Porto Airport,7,26.64,16
HDMR,25/09/2023,Porto Airport,7,14.09,7.5
CDMR,29/09/2023,Porto Airport,7,16.49,11.3
NBMH,29/09/2023,Porto Airport,7,14.19,7.1
EDAR,29/09/2023,Porto Airport,7,26.8,15.5
NBMH,7/09/2023,Porto Airport,11,14.52,6.7
NBMH,7/09/2023,Porto Airport,21,14.94,8.8
NBMH,7/09/2023,Porto Airport,18,14.94,8.5
NBMH,7/09/2023,Porto Airport,27,14.94,8.8
EDAR,11/09/2023,Porto Airport,7,27.97,15.5
NBMH,7/09/2023,Porto Airport,22,14.94,8.8
NBMH,7/09/2023,Porto Airport,17,14.94,8.5
CDMR,22/09/2023,Porto Airport,7,16.49,11.3
NBMH,22/09/2023,Porto Airport,7,14.19,7.1
CWMR,29/09/2023,Porto Airport,7,25.34,17.5
NBMH,7/09/2023,Porto Airport,31,14.94,11.8
HDMR,18/09/2023,Porto Airport,7,14.01,7.5
MCMR,18/09/2023,Porto Airport,7,13.81,7
CDMR,18/09/2023,Porto Airport,7,16.01,11.3
NBMH,7/09/2023,Porto Airport,15,14.94,8.5
NBMH,15/09/2023,Porto Airport,7,14.62,7.1
DDMR,22/09/2023,Porto Airport,7,16.99,12.3
NBMH,7/09/2023,Porto Airport,3,16.51,8
NBMH,7/09/2023,Porto Airport,10,14.52,6.7
NBMH,7/09/2023,Porto Airport,16,14.94,8.5
NBMH,7/09/2023,Porto Airport,24,14.94,8.8
CGMR,29/09/2023,Porto Airport,3,20.29,13.4
CWMR,22/09/2023,Porto Airport,3,33.06,22
CGMR,22/09/2023,Porto Airport,3,20.29,13.4
CDAR,22/09/2023,Porto Airport,3,33.87,18.3
HDMR,22/09/2023,Porto Airport,3,17.29,8.5
MCMR,22/09/2023,Porto Airport,3,17.09,7.9
CDMR,22/09/2023,Porto Airport,3,19.29,11.8
MDMR,29/09/2023,Porto Airport,7,14.39,7.3
CGAR,29/09/2023,Porto Airport,7,27.8,16.5
DDMR,29/09/2023,Porto Airport,7,16.99,12.3
NBMH,11/09/2023,Porto Airport,7,15.1,7.1
SFAR,7/09/2023,Porto Airport,11,34.66,20.4
SFAR,7/09/2023,Porto Airport,7,34.66,19.8
SFAR,7/09/2023,Porto Airport,16,39.01,25.8
SFAR,7/09/2023,Porto Airport,28,39.01,32.2
SFAR,7/09/2023,Porto Airport,4,38.8,19.8
SFAR,7/09/2023,Porto Airport,14,39.01,20.4
SFAR,7/09/2023,Porto Airport,22,39.01,31.6
SFAR,7/09/2023,Porto Airport,31,39.01,32.2
SFAR,7/09/2023,Porto Airport,12,34.66,20.4
SFAR,7/09/2023,Porto Airport,29,39.01,32.2
SFAR,7/09/2023,Porto Airport,25,39.01,31.6
CDMR,11/09/2023,Porto Airport,6,19.34,11.3
SFAR,7/09/2023,Porto Airport,24,39.01,31.6
CDAR,8/09/2023,Porto Airport,11,28.52,16.5
CDAR,8/09/2023,Porto Airport,18,32.01,21
CDAR,8/09/2023,Porto Airport,13,28.52,16.5
CDAR,8/09/2023,Porto Airport,7,28.52,16
CDAR,8/09/2023,Porto Airport,17,32.01,21
CDAR,8/09/2023,Porto Airport,23,32.01,25.8
CDAR,8/09/2023,Porto Airport,14,32.01,16.5
NBMH,7/09/2023,Porto Airport,28,14.94,11.8
NBMH,7/09/2023,Porto Airport,20,14.94,8.5
NBMH,7/09/2023,Porto Airport,30,14.94,11.8
NBMH,7/09/2023,Porto Airport,5,16.46,7.1
NBMH,7/09/2023,Porto Airport,9,14.52,6.7
NBMH,7/09/2023,Porto Airport,13,14.52,6.7
NBMH,7/09/2023,Porto Airport,6,16.46,7.1
NBMH,7/09/2023,Porto Airport,4,16.51,7.1
NBMH,7/09/2023,Porto Airport,25,14.94,8.8
NBMH,7/09/2023,Porto Airport,14,14.94,6.7
NBMH,7/09/2023,Porto Airport,7,14.52,7.1
NBMH,7/09/2023,Porto Airport,1,30.4,8
NBMH,7/09/2023,Porto Airport,2,30.4,8
NBMH,7/09/2023,Porto Airport,12,14.52,6.7
NBMH,7/09/2023,Porto Airport,19,14.94,8.5
NBMH,7/09/2023,Porto Airport,29,14.94,11.8
NBMH,7/09/2023,Porto Airport,26,14.94,8.8
NBMH,7/09/2023,Porto Airport,8,14.52,6.7
EDAR,7/09/2023,Porto Airport,26,31.51,25.3
EDAR,7/09/2023,Porto Airport,9,27.88,16
EDAR,7/09/2023,Porto Airport,5,33.48,15.5
EDAR,7/09/2023,Porto Airport,17,31.51,20.5
EDAR,7/09/2023,Porto Airport,22,31.51,25.3
EDAR,7/09/2023,Porto Airport,12,27.88,16
EDAR,7/09/2023,Porto Airport,2,55.49,16.5
EDAR,7/09/2023,Porto Airport,4,31.33,15.5
EDAR,7/09/2023,Porto Airport,28,31.51,25.3
EDAR,7/09/2023,Porto Airport,15,31.51,20.5
EDAR,7/09/2023,Porto Airport,10,27.88,16
EDAR,7/09/2023,Porto Airport,16,31.51,20.5
EDAR,7/09/2023,Porto Airport,1,55.49,16.5
MDMR,8/09/2023,Porto Airport,14,15.14,6.8
MDMR,8/09/2023,Porto Airport,6,18.08,7.3
MDMR,8/09/2023,Porto Airport,28,15.14,12.6
MDMR,8/09/2023,Porto Airport,24,15.14,9
MDMR,8/09/2023,Porto Airport,5,18.08,7.3
MDMR,8/09/2023,Porto Airport,22,15.14,9
DDMR,8/09/2023,Porto Airport,27,17.74,16.8
DDMR,8/09/2023,Porto Airport,11,17.42,12
DDMR,8/09/2023,Porto Airport,4,20.31,12.3
DDMR,8/09/2023,Porto Airport,1,29.63,12.8
DDMR,8/09/2023,Porto Airport,29,17.74,17.6
DDMR,8/09/2023,Porto Airport,10,17.42,12
DDMR,8/09/2023,Porto Airport,7,17.42,12.3
DDMR,8/09/2023,Porto Airport,30,17.74,17.6
DDMR,8/09/2023,Porto Airport,21,17.74,16.8
DDMR,8/09/2023,Porto Airport,24,17.74,16.8
DDMR,8/09/2023,Porto Airport,28,17.74,17.6
DDMR,8/09/2023,Porto Airport,22,17.74,16.8
DDMR,8/09/2023,Porto Airport,13,17.42,12
CWMR,29/09/2023,Porto Airport,3,33.06,22
NBMH,22/09/2023,Porto Airport,3,16.99,8
EDAR,22/09/2023,Porto Airport,3,33.37,16.5
DDMR,8/09/2023,Porto Airport,18,17.74,16.1
DDMR,8/09/2023,Porto Airport,31,17.74,17.6
DDMR,8/09/2023,Porto Airport,6,20.68,12.3
DDMR,8/09/2023,Porto Airport,14,17.74,12
NBMH,11/09/2023,Porto Airport,3,17.08,8
DDMR,8/09/2023,Porto Airport,17,17.74,16.1
DDMR,8/09/2023,Porto Airport,2,29.63,12.8
MDMR,29/09/2023,Porto Airport,4,17.19,7.3
CGAR,29/09/2023,Porto Airport,4,34.37,16.5
EDAR,10/09/2023,Porto Airport,30,30.57,25.3
EDAR,10/09/2023,Porto Airport,23,30.57,25.3
EDAR,10/09/2023,Porto Airport,13,27.88,16
EDAR,10/09/2023,Porto Airport,27,30.57,25.3
EDAR,10/09/2023,Porto Airport,18,30.57,20.5
EDAR,10/09/2023,Porto Airport,21,30.57,25.3
EDAR,10/09/2023,Porto Airport,25,30.57,25.3
EDAR,10/09/2023,Porto Airport,6,36.63,15.5
CDAR,7/09/2023,Porto Airport,5,33.98,16
CDAR,7/09/2023,Porto Airport,30,32.01,26
CDAR,7/09/2023,Porto Airport,12,28.38,16.5
CDAR,7/09/2023,Porto Airport,31,32.01,26
CDAR,7/09/2023,Porto Airport,10,28.38,16.5
CDAR,7/09/2023,Porto Airport,6,33.98,16
CDAR,7/09/2023,Porto Airport,29,32.01,26
CDAR,7/09/2023,Porto Airport,24,32.01,25.8
CDAR,7/09/2023,Porto Airport,25,32.01,25.8
CDAR,7/09/2023,Porto Airport,22,32.01,25.8
CDAR,7/09/2023,Porto Airport,9,28.38,16.5
SFAR,10/09/2023,Porto Airport,30,37.88,32.2
SFAR,10/09/2023,Porto Airport,8,34.66,20.4
SFAR,10/09/2023,Porto Airport,3,46.01,22.6
SFAR,10/09/2023,Porto Airport,21,37.88,31.6
SFAR,10/09/2023,Porto Airport,9,34.66,20.4
SFAR,10/09/2023,Porto Airport,27,37.88,31.6
SFAR,10/09/2023,Porto Airport,26,37.88,31.6
SFAR,10/09/2023,Porto Airport,2,64.31,22.6
SFAR,10/09/2023,Porto Airport,18,37.88,25.8
SFAR,10/09/2023,Porto Airport,19,37.88,25.8
SFAR,10/09/2023,Porto Airport,10,34.66,20.4
SFAR,10/09/2023,Porto Airport,23,37.88,31.6
SFMR,8/09/2023,Porto Airport,22,21.89,20.8
SFMR,8/09/2023,Porto Airport,1,36.16,16.1
SFMR,8/09/2023,Porto Airport,24,21.89,20.8
SFMR,8/09/2023,Porto Airport,3,24.97,16.1
SFMR,8/09/2023,Porto Airport,21,21.89,20.8
SFMR,8/09/2023,Porto Airport,28,21.89,21
CDAR,18/09/2023,Porto Airport,3,33.87,18.3
DDMR,18/09/2023,Porto Airport,3,19.79,12.8
SFMR,8/09/2023,Porto Airport,30,21.89,21
SFMR,8/09/2023,Porto Airport,25,21.89,20.8
HDMR,15/09/2023,Porto Airport,3,17.38,8.5
MDMR,11/09/2023,Porto Airport,3,17.28,8.1
CGAR,11/09/2023,Porto Airport,3,33.55,18.8
DDMR,11/09/2023,Porto Airport,3,19.88,12.8
CGAR,8/09/2023,Porto Airport,19,32.51,21.5
CGAR,8/09/2023,Porto Airport,9,29.02,17
CGAR,8/09/2023,Porto Airport,3,35.38,18.8
CGAR,8/09/2023,Porto Airport,21,32.51,26.3
CWMR,11/09/2023,Porto Airport,3,32.07,22
CGAR,8/09/2023,Porto Airport,4,35.38,16.5
CGAR,8/09/2023,Porto Airport,23,32.51,26.3
CGAR,8/09/2023,Porto Airport,25,32.51,26.3
CGMR,11/09/2023,Porto Airport,3,20.38,13.4
CGAR,8/09/2023,Porto Airport,22,32.51,26.3
CGAR,8/09/2023,Porto Airport,18,32.51,21.5
CDAR,15/09/2023,Porto Airport,3,33.05,18.3
DDMR,25/09/2023,Porto Airport,5,19.33,12.3
CDAR,18/09/2023,Porto Airport,5,34.58,16
DDMR,18/09/2023,Porto Airport,5,20.15,12.3
CWMR,18/09/2023,Porto Airport,5,32.58,17.5
CDMR,25/09/2023,Porto Airport,5,18.83,11.3
HDMR,8/09/2023,Porto Airport,3,17.81,8.5
HDMR,8/09/2023,Porto Airport,16,15.24,8.8
HDMR,8/09/2023,Porto Airport,22,15.24,9.3
HDMR,8/09/2023,Porto Airport,31,15.24,12.8
HDMR,8/09/2023,Porto Airport,12,14.92,7
HDMR,8/09/2023,Porto Airport,19,15.24,8.8
HDMR,8/09/2023,Porto Airport,7,14.92,7.5
HDMR,8/09/2023,Porto Airport,30,15.24,12.8
HDMR,8/09/2023,Porto Airport,23,15.24,9.3
HDMR,8/09/2023,Porto Airport,10,14.92,7
HDMR,8/09/2023,Porto Airport,1,27.13,8.5
HDMR,8/09/2023,Porto Airport,29,15.24,12.8
HDMR,8/09/2023,Porto Airport,13,14.92,7
HDMR,8/09/2023,Porto Airport,6,18.18,7.5
HDMR,8/09/2023,Porto Airport,26,15.24,9.3
HDMR,8/09/2023,Porto Airport,20,15.24,8.8
HDMR,8/09/2023,Porto Airport,27,15.24,9.3
HDMR,8/09/2023,Porto Airport,8,14.92,7
HDMR,8/09/2023,Porto Airport,5,18.18,7.5
HDMR,8/09/2023,Porto Airport,14,15.24,7
HDMR,8/09/2023,Porto Airport,24,15.24,9.3
HDMR,8/09/2023,Porto Airport,9,14.92,7
HDMR,8/09/2023,Porto Airport,25,15.24,9.3
HDMR,8/09/2023,Porto Airport,2,27.13,8.5
HDMR,8/09/2023,Porto Airport,21,15.24,9.3
HDMR,8/09/2023,Porto Airport,17,15.24,8.8
HDMR,8/09/2023,Porto Airport,28,15.24,12.8
HDMR,8/09/2023,Porto Airport,15,15.24,8.8
HDMR,8/09/2023,Porto Airport,4,17.81,7.5
HDMR,8/09/2023,Porto Airport,18,15.24,8.8
HDMR,8/09/2023,Porto Airport,11,14.92,7
MCMR,8/09/2023,Porto Airport,22,15.04,8.7
EDAR,22/09/2023,Porto Airport,10,26.8,16
NBMH,2/09/2023,Porto Airport,4,16.66,7.1
CGMR,22/09/2023,Porto Airport,10,17.49,13.8
CDAR,22/09/2023,Porto Airport,10,27.3,16.5
NBMH,2/09/2023,Porto Airport,25,15.32,8.8
EDAR,2/09/2023,Porto Airport,30,44.08,25.3
HDMR,22/09/2023,Porto Airport,10,14.49,7
CDAR,15/09/2023,Porto Airport,10,28.92,16.5
EDAR,2/09/2023,Porto Airport,23,44.08,25.3
MDMR,11/09/2023,Porto Airport,10,15.3,6.8
CWMR,10/09/2023,Porto Airport,24,23.84,22.3
CGAR,11/09/2023,Porto Airport,10,28.97,17
CWMR,10/09/2023,Porto Airport,21,23.84,22.3
DDMR,11/09/2023,Porto Airport,10,17.9,12
CWMR,11/09/2023,Porto Airport,10,27.77,18
CGMR,11/09/2023,Porto Airport,10,18.4,13.8
CDAR,11/09/2023,Porto Airport,10,28.47,16.5
HDMR,11/09/2023,Porto Airport,10,15.4,7
DDMR,15/09/2023,Porto Airport,10,17.42,12
CWMR,15/09/2023,Porto Airport,10,27.01,18
CGMR,15/09/2023,Porto Airport,10,17.92,13.8
HDMR,15/09/2023,Porto Airport,10,14.92,7
MCMR,15/09/2023,Porto Airport,10,14.72,6.6
MDMR,29/09/2023,Porto Airport,24,14.26,9
CGAR,29/09/2023,Porto Airport,24,21.33,26.3
DDMR,29/09/2023,Porto Airport,24,16.86,16.8
CWMR,10/09/2023,Porto Airport,7,26.87,17.5
CWMR,10/09/2023,Porto Airport,28,23.84,24.3
CWMR,10/09/2023,Porto Airport,15,23.84,23
CWMR,10/09/2023,Porto Airport,9,26.87,18
CWMR,10/09/2023,Porto Airport,23,23.84,22.3
CDAR,7/09/2023,Porto Airport,21,32.01,25.8
CDAR,7/09/2023,Porto Airport,28,32.01,26
CDAR,7/09/2023,Porto Airport,11,28.38,16.5
CDAR,7/09/2023,Porto Airport,18,32.01,21
CDAR,7/09/2023,Porto Airport,13,28.38,16.5
CDAR,7/09/2023,Porto Airport,7,28.38,16
CDAR,7/09/2023,Porto Airport,17,32.01,21
CDAR,7/09/2023,Porto Airport,23,32.01,25.8
CDAR,7/09/2023,Porto Airport,14,32.01,16.5
HDMR,7/09/2023,Porto Airport,3,16.81,8.5
HDMR,7/09/2023,Porto Airport,16,15.24,8.8
HDMR,7/09/2023,Porto Airport,22,15.24,9.3
HDMR,7/09/2023,Porto Airport,31,15.24,12.8
HDMR,7/09/2023,Porto Airport,12,14.82,7
HDMR,7/09/2023,Porto Airport,19,15.24,8.8
HDMR,7/09/2023,Porto Airport,7,14.82,7.5
HDMR,7/09/2023,Porto Airport,30,15.24,12.8
HDMR,7/09/2023,Porto Airport,23,15.24,9.3
HDMR,7/09/2023,Porto Airport,10,14.82,7
HDMR,7/09/2023,Porto Airport,1,30.7,8.5
HDMR,7/09/2023,Porto Airport,29,15.24,12.8
HDMR,7/09/2023,Porto Airport,13,14.82,7
HDMR,7/09/2023,Porto Airport,6,16.76,7.5
HDMR,7/09/2023,Porto Airport,26,15.24,9.3
HDMR,7/09/2023,Porto Airport,20,15.24,8.8
HDMR,7/09/2023,Porto Airport,27,15.24,9.3
HDMR,7/09/2023,Porto Airport,8,14.82,7
HDMR,7/09/2023,Porto Airport,5,16.76,7.5
HDMR,7/09/2023,Porto Airport,14,15.24,7
HDMR,7/09/2023,Porto Airport,24,15.24,9.3
HDMR,7/09/2023,Porto Airport,9,14.82,7
DDMR,29/09/2023,Porto Airport,4,19.79,12.3
DDMR,8/09/2023,Porto Airport,23,17.74,16.8
DDMR,8/09/2023,Porto Airport,15,17.74,16.1
DDMR,8/09/2023,Porto Airport,20,17.74,16.1
HDMR,18/09/2023,Porto Airport,5,17.65,7.5
MCMR,18/09/2023,Porto Airport,5,17.45,7
DDMR,8/09/2023,Porto Airport,9,17.42,12
DDMR,8/09/2023,Porto Airport,12,17.42,12
DDMR,8/09/2023,Porto Airport,26,17.74,16.8
DDMR,8/09/2023,Porto Airport,16,17.74,16.1
EDAR,11/09/2023,Porto Airport,5,32.47,15.5
CDMR,22/09/2023,Porto Airport,5,18.83,11.3
CWMR,29/09/2023,Porto Airport,5,31.26,17.5
NBMH,22/09/2023,Porto Airport,5,16.53,7.1
EDAR,22/09/2023,Porto Airport,5,32.47,15.5
NBMH,11/09/2023,Porto Airport,5,17.04,7.1
DDMR,8/09/2023,Porto Airport,8,17.42,12
CWMR,8/09/2023,Porto Airport,8,27.01,18
CWMR,8/09/2023,Porto Airport,6,32.01,17.5
CWMR,8/09/2023,Porto Airport,16,24.57,23
CWMR,8/09/2023,Porto Airport,10,27.01,18
CWMR,8/09/2023,Porto Airport,25,24.57,22.3
CWMR,8/09/2023,Porto Airport,30,24.57,24.3
CWMR,8/09/2023,Porto Airport,2,53.45,22
CWMR,8/09/2023,Porto Airport,22,24.57,22.3
CWMR,8/09/2023,Porto Airport,27,24.57,22.3
EDAR,25/09/2023,Porto Airport,2,47.97,16.5
MDMR,22/09/2023,Porto Airport,2,26.23,8.1
MDMR,15/09/2023,Porto Airport,2,27.01,8.1
CGAR,22/09/2023,Porto Airport,2,47.99,18.8
CGAR,15/09/2023,Porto Airport,2,47.1,18.8
EDAR,7/09/2023,Porto Airport,8,27.88,16
EDAR,7/09/2023,Porto Airport,31,31.51,25.3
EDAR,7/09/2023,Porto Airport,3,31.33,16.5
EDAR,7/09/2023,Porto Airport,20,31.51,20.5
EDAR,7/09/2023,Porto Airport,14,31.51,16
CGMR,18/09/2023,Porto Airport,3,20.29,13.4
DDMR,25/09/2023,Porto Airport,3,19.37,12.8
EDAR,7/09/2023,Porto Airport,11,27.88,16
EDAR,7/09/2023,Porto Airport,19,31.51,20.5
EDAR,7/09/2023,Porto Airport,24,31.51,25.3
EDAR,7/09/2023,Porto Airport,29,31.51,25.3
EDAR,7/09/2023,Porto Airport,7,27.88,15.5
EDAR,7/09/2023,Porto Airport,30,31.51,25.3
EDAR,7/09/2023,Porto Airport,23,31.51,25.3
EDAR,7/09/2023,Porto Airport,13,27.88,16
EDAR,7/09/2023,Porto Airport,27,31.51,25.3
EDAR,7/09/2023,Porto Airport,18,31.51,20.5
EDAR,7/09/2023,Porto Airport,21,31.51,25.3
EDAR,7/09/2023,Porto Airport,25,31.51,25.3
EDAR,7/09/2023,Porto Airport,6,33.48,15.5
SFAR,7/09/2023,Porto Airport,30,39.01,32.2
SFAR,7/09/2023,Porto Airport,8,34.66,20.4
SFAR,7/09/2023,Porto Airport,3,38.8,22.6
SFAR,7/09/2023,Porto Airport,21,39.01,31.6
SFAR,7/09/2023,Porto Airport,9,34.66,20.4
SFAR,7/09/2023,Porto Airport,27,39.01,31.6
SFAR,7/09/2023,Porto Airport,26,39.01,31.6
SFAR,7/09/2023,Porto Airport,2,67.79,22.6
SFAR,7/09/2023,Porto Airport,18,39.01,25.8
SFAR,7/09/2023,Porto Airport,19,39.01,25.8
MCMR,8/09/2023,Porto Airport,10,14.72,6.6
CWMR,10/09/2023,Porto Airport,11,26.87,18
CWMR,10/09/2023,Porto Airport,14,23.84,18
CWMR,10/09/2023,Porto Airport,5,33.23,17.5
CWMR,10/09/2023,Porto Airport,13,26.87,18
CWMR,10/09/2023,Porto Airport,31,23.84,24.3
MCMR,1/09/2023,Porto Airport,6,16.61,7
MCMR,1/09/2023,Porto Airport,20,15.4,8.4
MCMR,1/09/2023,Porto Airport,4,17.61,7
MCMR,1/09/2023,Porto Airport,15,15.4,8.4
MCMR,1/09/2023,Porto Airport,17,15.4,8.4
MCMR,1/09/2023,Porto Airport,2,26.92,7.9
MCMR,1/09/2023,Porto Airport,23,15.4,8.7
MCMR,1/09/2023,Porto Airport,13,14.72,6.6
MCMR,1/09/2023,Porto Airport,24,15.4,8.7
MCMR,1/09/2023,Porto Airport,27,15.4,8.7
MCMR,1/09/2023,Porto Airport,29,15.4,11.7
MCMR,1/09/2023,Porto Airport,30,15.4,11.7
MCMR,1/09/2023,Porto Airport,8,14.72,6.6
MCMR,1/09/2023,Porto Airport,16,15.4,8.4
MCMR,1/09/2023,Porto Airport,21,15.4,8.7
MCMR,1/09/2023,Porto Airport,11,14.72,6.6
MCMR,1/09/2023,Porto Airport,26,15.4,8.7
MCMR,1/09/2023,Porto Airport,19,15.4,8.4
MCMR,1/09/2023,Porto Airport,28,15.4,11.7
MCMR,1/09/2023,Porto Airport,10,14.72,6.6
MCMR,1/09/2023,Porto Airport,31,15.4,11.7
MCMR,1/09/2023,Porto Airport,3,17.61,7.9
MCMR,1/09/2023,Porto Airport,5,16.61,7
MCMR,1/09/2023,Porto Airport,14,15.4,6.6
NBMH,1/09/2023,Porto Airport,14,15.3,6.7
MDMR,18/09/2023,Porto Airport,5,17.55,7.3
CGAR,18/09/2023,Porto Airport,5,35.08,16.5
CGAR,8/09/2023,Porto Airport,5,36.11,16.5
CGAR,8/09/2023,Porto Airport,1,53.59,18.8
CGAR,8/09/2023,Porto Airport,20,32.51,21.5
CGAR,8/09/2023,Porto Airport,7,29.02,16.5
CGAR,8/09/2023,Porto Airport,26,32.51,26.3
CGAR,8/09/2023,Porto Airport,12,29.02,17
CGAR,8/09/2023,Porto Airport,29,32.51,26.8
CGAR,8/09/2023,Porto Airport,11,29.02,17
CGAR,8/09/2023,Porto Airport,10,29.02,17
CGAR,8/09/2023,Porto Airport,30,32.51,26.8
CGAR,8/09/2023,Porto Airport,2,53.59,18.8
CGAR,8/09/2023,Porto Airport,6,36.11,16.5
CGAR,8/09/2023,Porto Airport,15,32.51,21.5
CGAR,8/09/2023,Porto Airport,31,32.51,26.8
CGAR,8/09/2023,Porto Airport,28,32.51,26.8
CGAR,8/09/2023,Porto Airport,13,29.02,17
CGAR,8/09/2023,Porto Airport,27,32.51,26.3
HDMR,25/09/2023,Porto Airport,2,26.33,8.5
MCMR,25/09/2023,Porto Airport,2,26.13,7.9
NBMH,29/09/2023,Porto Airport,2,26.04,8
DDMR,25/09/2023,Porto Airport,2,28.83,12.8
CGMR,25/09/2023,Porto Airport,2,29.33,13.4
CDAR,25/09/2023,Porto Airport,2,48.47,18.3
EDAR,29/09/2023,Porto Airport,2,53.86,16.5
MCMR,29/09/2023,Porto Airport,2,26.14,7.9
CDMR,29/09/2023,Porto Airport,2,28.34,11.8
MDMR,25/09/2023,Porto Airport,2,26.23,8.1
CGAR,25/09/2023,Porto Airport,2,48.97,18.8
CGMR,18/09/2023,Porto Airport,5,20.65,13.3
HDMR,7/09/2023,Porto Airport,25,15.24,9.3
HDMR,7/09/2023,Porto Airport,2,30.7,8.5
HDMR,7/09/2023,Porto Airport,21,15.24,9.3
HDMR,7/09/2023,Porto Airport,17,15.24,8.8
HDMR,7/09/2023,Porto Airport,28,15.24,12.8
HDMR,7/09/2023,Porto Airport,15,15.24,8.8
HDMR,7/09/2023,Porto Airport,4,16.81,7.5
HDMR,7/09/2023,Porto Airport,18,15.24,8.8
HDMR,7/09/2023,Porto Airport,11,14.82,7
MCMR,7/09/2023,Porto Airport,22,15.04,8.7
MCMR,7/09/2023,Porto Airport,25,15.04,8.7
MCMR,7/09/2023,Porto Airport,1,30.5,7.9
MCMR,7/09/2023,Porto Airport,6,16.56,7
SFAR,10/09/2023,Porto Airport,5,45.16,19.8
MCMR,7/09/2023,Porto Airport,20,15.04,8.4
MCMR,7/09/2023,Porto Airport,4,16.61,7
MCMR,7/09/2023,Porto Airport,15,15.04,8.4
MCMR,7/09/2023,Porto Airport,17,15.04,8.4
MCMR,7/09/2023,Porto Airport,2,30.5,7.9
MCMR,7/09/2023,Porto Airport,23,15.04,8.7
MCMR,7/09/2023,Porto Airport,13,14.62,6.6
MCMR,7/09/2023,Porto Airport,24,15.04,8.7
MCMR,7/09/2023,Porto Airport,27,15.04,8.7
MCMR,7/09/2023,Porto Airport,29,15.04,11.7
CWMR,11/09/2023,Porto Airport,15,23.59,23
MCMR,7/09/2023,Porto Airport,30,15.04,11.7
CGMR,11/09/2023,Porto Airport,15,18.76,15.8
CDAR,11/09/2023,Porto Airport,15,31.98,21
HDMR,11/09/2023,Porto Airport,15,15.76,8.8
DDMR,15/09/2023,Porto Airport,15,18.86,16.1
CWMR,15/09/2023,Porto Airport,15,24.18,23
HDMR,29/09/2023,Porto Airport,2,26.34,8.5
DDMR,15/09/2023,Porto Airport,2,29.61,12.8
NBMH,18/09/2023,Porto Airport,2,27.9,8
NBMH,15/09/2023,Porto Airport,2,26.81,8
EDAR,15/09/2023,Porto Airport,2,46.1,16.5
CDMR,25/09/2023,Porto Airport,2,28.33,11.8
EDAR,18/09/2023,Porto Airport,2,53.86,16.5
CWMR,8/09/2023,Porto Airport,26,24.57,22.3
CWMR,8/09/2023,Porto Airport,1,53.45,22
CWMR,8/09/2023,Porto Airport,3,31.15,22
CWMR,8/09/2023,Porto Airport,29,24.57,24.3
CWMR,8/09/2023,Porto Airport,12,27.01,18
CWMR,8/09/2023,Porto Airport,17,24.57,23
CWMR,8/09/2023,Porto Airport,4,31.15,17.5
CWMR,8/09/2023,Porto Airport,24,24.57,22.3
DDMR,22/09/2023,Porto Airport,2,28.83,12.8
CWMR,8/09/2023,Porto Airport,21,24.57,22.3
NBMH,22/09/2023,Porto Airport,2,26.03,8
EDAR,22/09/2023,Porto Airport,2,46.99,16.5
MCMR,18/09/2023,Porto Airport,2,28,7.9
CDMR,18/09/2023,Porto Airport,2,30.2,11.8
CWMR,15/09/2023,Porto Airport,4,34.16,17.5
CGMR,15/09/2023,Porto Airport,4,20.38,13.3
MCMR,15/09/2023,Porto Airport,4,17.18,7
CDMR,15/09/2023,Porto Airport,4,19.38,11.3
CWMR,8/09/2023,Porto Airport,7,27.01,17.5
CWMR,8/09/2023,Porto Airport,28,24.57,24.3
CWMR,8/09/2023,Porto Airport,15,24.57,23
CWMR,8/09/2023,Porto Airport,9,27.01,18
CWMR,8/09/2023,Porto Airport,23,24.57,22.3
CWMR,8/09/2023,Porto Airport,11,27.01,18
NBMH,1/09/2023,Porto Airport,7,14.62,7.1
NBMH,1/09/2023,Porto Airport,1,26.82,8
NBMH,1/09/2023,Porto Airport,2,26.82,8
NBMH,1/09/2023,Porto Airport,12,14.62,6.7
NBMH,1/09/2023,Porto Airport,19,15.3,8.5
NBMH,1/09/2023,Porto Airport,29,15.3,11.8
NBMH,1/09/2023,Porto Airport,26,15.3,8.8
NBMH,1/09/2023,Porto Airport,8,14.62,6.7
NBMH,1/09/2023,Porto Airport,30,15.3,11.8
NBMH,1/09/2023,Porto Airport,5,16.51,7.1
NBMH,1/09/2023,Porto Airport,9,14.62,6.7
EDAR,1/09/2023,Porto Airport,11,44.76,16
EDAR,1/09/2023,Porto Airport,19,44.08,20.5
EDAR,1/09/2023,Porto Airport,24,44.08,25.3
EDAR,1/09/2023,Porto Airport,29,44.08,25.3
EDAR,1/09/2023,Porto Airport,7,44.76,15.5
MCMR,1/09/2023,Porto Airport,12,14.72,6.6
