Location,From Day,To Day,Shop Day,Category,sipp code,Season ,Tether Off Shop Day,
Thessaloniki,22,29,14,Economy (Suzuki Swift Automatic),edar,Shoulder,115%,
Thessaloniki,30, max ,14,Economy (Suzuki Swift Automatic),edar,Shoulder,243%,
Thessaloniki,1,2,4,Compact (Suzuki Baleno),ccmr,Shoulder,167%,
Thessaloniki,3,3,4,Compact (Suzuki Baleno),ccmr,Shoulder,139%,
Thessaloniki,4,6,4,Compact (Suzuki Baleno),ccmr,Shoulder,100%,
Thessaloniki,7,7,7,Compact (Suzuki Baleno),ccmr,Shoulder,100%,
Thessaloniki,8,13,7,Compact (Suzuki Baleno),ccmr,Shoulder,102%,
Thessaloniki,14,14,14,Compact (Suzuki Baleno),ccmr,Shoulder,100%,
Thessaloniki,15,21,14,Compact (Suzuki Baleno),ccmr,Shoulder,115%,
Thessaloniki,22,29,14,Compact (Suzuki Baleno),ccmr,Shoulder,115%,
Thessaloniki,30, max ,14,Compact (Suzuki Baleno),ccmr,Shoulder,243%,
Thessaloniki,1,2,4,Family (Fiat Tipo),cdmr,Shoulder,168%,
Thessaloniki,3,3,4,Family (Fiat Tipo),cdmr,Shoulder,140%,
Thessaloniki,4,6,4,Family (Fiat Tipo),cdmr,Shoulder,100%,
Thessaloniki,7,7,7,Family (Fiat Tipo),cdmr,Shoulder,100%,
Thessaloniki,8,13,7,Family (Fiat Tipo),cdmr,Shoulder,102%,
Thessaloniki,14,14,14,Family (Fiat Tipo),cdmr,Shoulder,100%,
Thessaloniki,15,21,14,Family (Fiat Tipo),cdmr,Shoulder,115%,
Thessaloniki,22,29,14,Family (Fiat Tipo),cdmr,Shoulder,115%,
Thessaloniki,30, max ,14,Family (Fiat Tipo),cdmr,Shoulder,243%,
Thessaloniki,1,2,4,Family (Fiat Tipo Automatic),cdar,Shoulder,168%,
Thessaloniki,3,3,4,Family (Fiat Tipo Automatic),cdar,Shoulder,140%,
Thessaloniki,4,6,4,Family (Fiat Tipo Automatic),cdar,Shoulder,100%,
Thessaloniki,7,7,7,Family (Fiat Tipo Automatic),cdar,Shoulder,100%,
Thessaloniki,8,13,7,Family (Fiat Tipo Automatic),cdar,Shoulder,102%,
Thessaloniki,14,14,14,Family (Fiat Tipo Automatic),cdar,Shoulder,100%,
Thessaloniki,15,21,14,Family (Fiat Tipo Automatic),cdar,Shoulder,115%,
Thessaloniki,22,29,14,Family (Fiat Tipo Automatic),cdar,Shoulder,115%,
Thessaloniki,30, max ,14,Family (Fiat Tipo Automatic),cdar,Shoulder,243%,
Thessaloniki,1,2,4,Family (Citroen C-elysee),idmr,Shoulder,167%,
Thessaloniki,3,3,4,Family (Citroen C-elysee),idmr,Shoulder,140%,
Thessaloniki,4,6,4,Family (Citroen C-elysee),idmr,Shoulder,100%,
Thessaloniki,7,7,7,Family (Citroen C-elysee),idmr,Shoulder,100%,
Thessaloniki,8,13,7,Family (Citroen C-elysee),idmr,Shoulder,102%,
Thessaloniki,14,14,14,Family (Citroen C-elysee),idmr,Shoulder,100%,
Thessaloniki,15,21,14,Family (Citroen C-elysee),idmr,Shoulder,115%,
Thessaloniki,22,29,14,Family (Citroen C-elysee),idmr,Shoulder,115%,
Thessaloniki,30, max ,14,Family (Citroen C-elysee),idmr,Shoulder,243%,
Thessaloniki,1,2,4,SUV (Suzuki Vitara),ifmr,Shoulder,138%,
Thessaloniki,3,3,4,SUV (Suzuki Vitara),ifmr,Shoulder,115%,
Thessaloniki,4,6,4,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Thessaloniki,7,7,7,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Thessaloniki,8,13,7,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Thessaloniki,14,14,14,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Thessaloniki,15,21,14,SUV (Suzuki Vitara),ifmr,Shoulder,115%,
Thessaloniki,22,29,14,SUV (Suzuki Vitara),ifmr,Shoulder,115%,
Thessaloniki,30, max ,14,SUV (Suzuki Vitara),ifmr,Shoulder,159%,
Thessaloniki,1,2,4,SUV (Suzuki Vitara Automatic),ifar,Shoulder,188%,
Thessaloniki,3,3,4,SUV (Suzuki Vitara Automatic),ifar,Shoulder,157%,
Thessaloniki,4,6,4,SUV (Suzuki Vitara Automatic),ifar,Shoulder,100%,
Thessaloniki,7,7,7,SUV (Suzuki Vitara Automatic),ifar,Shoulder,100%,
Thessaloniki,8,13,7,SUV (Suzuki Vitara Automatic),ifar,Shoulder,138%,
Thessaloniki,14,14,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,100%,
Thessaloniki,15,21,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,115%,
Thessaloniki,22,29,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,115%,
Thessaloniki,30, max ,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,316%,
Thessaloniki,1,2,4,Luxury (BMW 116),ddmr,Shoulder,167%,
Thessaloniki,3,3,4,Luxury (BMW 116),ddmr,Shoulder,140%,
Thessaloniki,4,6,4,Luxury (BMW 116),ddmr,Shoulder,100%,
Thessaloniki,7,7,7,Luxury (BMW 116),ddmr,Shoulder,100%,
Thessaloniki,8,13,7,Luxury (BMW 116),ddmr,Shoulder,102%,
Thessaloniki,14,14,14,Luxury (BMW 116),ddmr,Shoulder,100%,
Thessaloniki,15,21,14,Luxury (BMW 116),ddmr,Shoulder,115%,
Thessaloniki,22,29,14,Luxury (BMW 116),ddmr,Shoulder,115%,
Thessaloniki,30, max ,14,Luxury (BMW 116),ddmr,Shoulder,243%,
Thessaloniki,1,2,4,Luxury (BMW 216),jdmr,Shoulder,167%,
Thessaloniki,3,3,4,Luxury (BMW 216),jdmr,Shoulder,140%,
Thessaloniki,4,6,4,Luxury (BMW 216),jdmr,Shoulder,100%,
Thessaloniki,7,7,7,Luxury (BMW 216),jdmr,Shoulder,100%,
Thessaloniki,8,13,7,Luxury (BMW 216),jdmr,Shoulder,102%,
Thessaloniki,14,14,14,Luxury (BMW 216),jdmr,Shoulder,100%,
Thessaloniki,15,21,14,Luxury (BMW 216),jdmr,Shoulder,115%,
Thessaloniki,22,29,14,Luxury (BMW 216),jdmr,Shoulder,115%,
Thessaloniki,30, max ,14,Luxury (BMW 216),jdmr,Shoulder,243%,
Thessaloniki,1,2,4,Luxury (BMW 216 Automatic),jdar,Shoulder,167%,
Thessaloniki,3,3,4,Luxury (BMW 216 Automatic),jdar,Shoulder,140%,
Thessaloniki,4,6,4,Luxury (BMW 216 Automatic),jdar,Shoulder,100%,
Thessaloniki,7,7,7,Luxury (BMW 216 Automatic),jdar,Shoulder,100%,
Thessaloniki,8,13,7,Luxury (BMW 216 Automatic),jdar,Shoulder,102%,
Thessaloniki,14,14,14,Luxury (BMW 216 Automatic),jdar,Shoulder,100%,
Thessaloniki,15,21,14,Luxury (BMW 216 Automatic),jdar,Shoulder,115%,
Thessaloniki,22,29,14,Luxury (BMW 216 Automatic),jdar,Shoulder,115%,
Thessaloniki,30, max ,14,Luxury (BMW 216 Automatic),jdar,Shoulder,243%,
Thessaloniki,1,2,4,Luxury (BMW X1 Automatic),sfar,Shoulder,167%,
Thessaloniki,3,3,4,Luxury (BMW X1 Automatic),sfar,Shoulder,140%,
Thessaloniki,4,6,4,Luxury (BMW X1 Automatic),sfar,Shoulder,100%,
Thessaloniki,7,7,7,Luxury (BMW X1 Automatic),sfar,Shoulder,100%,
Thessaloniki,8,13,7,Luxury (BMW X1 Automatic),sfar,Shoulder,102%,
Thessaloniki,14,14,14,Luxury (BMW X1 Automatic),sfar,Shoulder,100%,
Thessaloniki,15,21,14,Luxury (BMW X1 Automatic),sfar,Shoulder,115%,
Thessaloniki,22,29,14,Luxury (BMW X1 Automatic),sfar,Shoulder,115%,
Thessaloniki,30, max ,14,Luxury (BMW X1 Automatic),sfar,Shoulder,243%,
Thessaloniki,1,2,4,Mini Van (Fiat Doblo),fvmr,Shoulder,131%,
Thessaloniki,3,3,4,Mini Van (Fiat Doblo),fvmr,Shoulder,109%,
Thessaloniki,4,6,4,Mini Van (Fiat Doblo),fvmr,Shoulder,100%,
Thessaloniki,7,7,7,Mini Van (Fiat Doblo),fvmr,Shoulder,100%,
Thessaloniki,8,13,7,Mini Van (Fiat Doblo),fvmr,Shoulder,103%,
Thessaloniki,14,14,14,Mini Van (Fiat Doblo),fvmr,Shoulder,100%,
Thessaloniki,15,21,14,Mini Van (Fiat Doblo),fvmr,Shoulder,115%,
Thessaloniki,22,29,14,Mini Van (Fiat Doblo),fvmr,Shoulder,115%,
Thessaloniki,30, max ,14,Mini Van (Fiat Doblo),fvmr,Shoulder,141%,
Thessaloniki,1,2,4,Mini Van (Opel Vivaro),lvmr,Shoulder,131%,
Thessaloniki,3,3,4,Mini Van (Opel Vivaro),lvmr,Shoulder,109%,
Thessaloniki,4,6,4,Mini Van (Opel Vivaro),lvmr,Shoulder,100%,
Thessaloniki,7,7,7,Mini Van (Opel Vivaro),lvmr,Shoulder,100%,
Thessaloniki,8,13,7,Mini Van (Opel Vivaro),lvmr,Shoulder,107%,
Thessaloniki,14,14,14,Mini Van (Opel Vivaro),lvmr,Shoulder,100%,
Thessaloniki,15,21,14,Mini Van (Opel Vivaro),lvmr,Shoulder,115%,
Thessaloniki,22,29,14,Mini Van (Opel Vivaro),lvmr,Shoulder,115%,
Thessaloniki,30, max ,14,Mini Van (Opel Vivaro),lvmr,Shoulder,131%,
Thessaloniki,1,2,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,129%,
Thessaloniki,3,3,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,107%,
Thessaloniki,4,6,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,100%,
Thessaloniki,7,7,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,100%,
Thessaloniki,8,13,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,93%,
Thessaloniki,14,14,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,100%,
Thessaloniki,15,21,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,115%,
Thessaloniki,22,29,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,115%,
Thessaloniki,30, max ,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,300%,
Thessaloniki,1,2,4,Mini Van (Mercedes Vito),pvmr,Shoulder,131%,
Thessaloniki,3,3,4,Mini Van (Mercedes Vito),pvmr,Shoulder,109%,
Thessaloniki,4,6,4,Mini Van (Mercedes Vito),pvmr,Shoulder,100%,
Thessaloniki,7,7,7,Mini Van (Mercedes Vito),pvmr,Shoulder,100%,
Thessaloniki,8,13,7,Mini Van (Mercedes Vito),pvmr,Shoulder,107%,
Thessaloniki,14,14,14,Mini Van (Mercedes Vito),pvmr,Shoulder,100%,
Thessaloniki,15,21,14,Mini Van (Mercedes Vito),pvmr,Shoulder,115%,
Thessaloniki,22,29,14,Mini Van (Mercedes Vito),pvmr,Shoulder,115%,
Thessaloniki,30, max ,14,Mini Van (Mercedes Vito),pvmr,Shoulder,131%,
Rhodes,1,2,4,Mini (Suzuki Celerio),mdmr,Low,168%,
Rhodes,3,3,4,Mini (Suzuki Celerio),mdmr,Low,140%,
Rhodes,4,6,4,Mini (Suzuki Celerio),mdmr,Low,100%,
Rhodes,7,7,7,Mini (Suzuki Celerio),mdmr,Low,100%,
Rhodes,8,13,7,Mini (Suzuki Celerio),mdmr,Low,102%,
Rhodes,14,14,14,Mini (Suzuki Celerio),mdmr,Low,100%,
Rhodes,15,21,14,Mini (Suzuki Celerio),mdmr,Low,150%,
Rhodes,22,29,14,Mini (Suzuki Celerio),mdmr,Low,150%,
Rhodes,30, max ,14,Mini (Suzuki Celerio),mdmr,Low,244%,
Rhodes,1,2,4,Economy (Fiat Panda),ecmr,Low,170%,
Rhodes,3,3,4,Economy (Fiat Panda),ecmr,Low,142%,
Rhodes,4,6,4,Economy (Fiat Panda),ecmr,Low,100%,
Rhodes,7,7,7,Economy (Fiat Panda),ecmr,Low,100%,
Rhodes,8,13,7,Economy (Fiat Panda),ecmr,Low,102%,
Rhodes,14,14,14,Economy (Fiat Panda),ecmr,Low,100%,
Rhodes,15,21,14,Economy (Fiat Panda),ecmr,Low,150%,
Rhodes,22,29,14,Economy (Fiat Panda),ecmr,Low,150%,
Rhodes,30, max ,14,Economy (Fiat Panda),ecmr,Low,230%,
Rhodes,1,2,4,Economy (Suzuki Swift),edmr,Low,170%,
Rhodes,3,3,4,Economy (Suzuki Swift),edmr,Low,142%,
Rhodes,4,6,4,Economy (Suzuki Swift),edmr,Low,100%,
Rhodes,7,7,7,Economy (Suzuki Swift),edmr,Low,100%,
Rhodes,8,13,7,Economy (Suzuki Swift),edmr,Low,102%,
Rhodes,14,14,14,Economy (Suzuki Swift),edmr,Low,100%,
Rhodes,15,21,14,Economy (Suzuki Swift),edmr,Low,150%,
Rhodes,22,29,14,Economy (Suzuki Swift),edmr,Low,150%,
Rhodes,30, max ,14,Economy (Suzuki Swift),edmr,Low,229%,
Rhodes,1,2,4,Economy (Suzuki Swift Automatic),edar,Low,188%,
Rhodes,3,3,4,Economy (Suzuki Swift Automatic),edar,Low,157%,
Rhodes,4,6,4,Economy (Suzuki Swift Automatic),edar,Low,100%,
Rhodes,7,7,7,Economy (Suzuki Swift Automatic),edar,Low,100%,
Rhodes,8,13,7,Economy (Suzuki Swift Automatic),edar,Low,138%,
Rhodes,14,14,14,Economy (Suzuki Swift Automatic),edar,Low,100%,
Rhodes,15,21,14,Economy (Suzuki Swift Automatic),edar,Low,100%,
Rhodes,22,29,14,Economy (Suzuki Swift Automatic),edar,Low,100%,
Rhodes,30, max ,14,Economy (Suzuki Swift Automatic),edar,Low,316%,
Rhodes,1,2,4,Compact (Suzuki Baleno),ccmr,Low,150%,
Rhodes,3,3,4,Compact (Suzuki Baleno),ccmr,Low,125%,
Rhodes,4,6,4,Compact (Suzuki Baleno),ccmr,Low,100%,
Rhodes,7,7,7,Compact (Suzuki Baleno),ccmr,Low,100%,
Rhodes,8,13,7,Compact (Suzuki Baleno),ccmr,Low,100%,
Rhodes,14,14,14,Compact (Suzuki Baleno),ccmr,Low,100%,
Rhodes,15,21,14,Compact (Suzuki Baleno),ccmr,Low,150%,
Rhodes,22,29,14,Compact (Suzuki Baleno),ccmr,Low,150%,
Rhodes,30, max ,14,Compact (Suzuki Baleno),ccmr,Low,225%,
Rhodes,1,2,4,Family (Fiat Tipo),cdmr,Low,150%,
Rhodes,3,3,4,Family (Fiat Tipo),cdmr,Low,125%,
Rhodes,4,6,4,Family (Fiat Tipo),cdmr,Low,100%,
Rhodes,7,7,7,Family (Fiat Tipo),cdmr,Low,100%,
Rhodes,8,13,7,Family (Fiat Tipo),cdmr,Low,100%,
Rhodes,14,14,14,Family (Fiat Tipo),cdmr,Low,100%,
Rhodes,15,21,14,Family (Fiat Tipo),cdmr,Low,150%,
Rhodes,22,29,14,Family (Fiat Tipo),cdmr,Low,150%,
Rhodes,30, max ,14,Family (Fiat Tipo),cdmr,Low,219%,
Rhodes,1,2,4,Family (Fiat Tipo Automatic),cdar,Low,188%,
Rhodes,3,3,4,Family (Fiat Tipo Automatic),cdar,Low,157%,
Rhodes,4,6,4,Family (Fiat Tipo Automatic),cdar,Low,100%,
Rhodes,7,7,7,Family (Fiat Tipo Automatic),cdar,Low,100%,
Rhodes,8,13,7,Family (Fiat Tipo Automatic),cdar,Low,138%,
Rhodes,14,14,14,Family (Fiat Tipo Automatic),cdar,Low,100%,
Rhodes,15,21,14,Family (Fiat Tipo Automatic),cdar,Low,100%,
Rhodes,22,29,14,Family (Fiat Tipo Automatic),cdar,Low,100%,
Rhodes,30, max ,14,Family (Fiat Tipo Automatic),cdar,Low,316%,
Rhodes,1,2,4,Family (Citroen C-elysee),idmr,Low,188%,
Rhodes,3,3,4,Family (Citroen C-elysee),idmr,Low,157%,
Rhodes,4,6,4,Family (Citroen C-elysee),idmr,Low,100%,
Rhodes,7,7,7,Family (Citroen C-elysee),idmr,Low,100%,
Rhodes,8,13,7,Family (Citroen C-elysee),idmr,Low,137%,
Rhodes,14,14,14,Family (Citroen C-elysee),idmr,Low,100%,
Rhodes,15,21,14,Family (Citroen C-elysee),idmr,Low,100%,
Rhodes,22,29,14,Family (Citroen C-elysee),idmr,Low,100%,
Rhodes,30, max ,14,Family (Citroen C-elysee),idmr,Low,316%,
Rhodes,1,2,4,SUV (Suzuki Vitara),ifmr,Low,138%,
Rhodes,3,3,4,SUV (Suzuki Vitara),ifmr,Low,115%,
Rhodes,4,6,4,SUV (Suzuki Vitara),ifmr,Low,100%,
Rhodes,7,7,7,SUV (Suzuki Vitara),ifmr,Low,100%,
Rhodes,8,13,7,SUV (Suzuki Vitara),ifmr,Low,100%,
Rhodes,14,14,14,SUV (Suzuki Vitara),ifmr,Low,100%,
Rhodes,15,21,14,SUV (Suzuki Vitara),ifmr,Low,150%,
Rhodes,22,29,14,SUV (Suzuki Vitara),ifmr,Low,150%,
Rhodes,30, max ,14,SUV (Suzuki Vitara),ifmr,Low,159%,
Rhodes,1,2,4,SUV (Suzuki Vitara Automatic),ifar,Low,188%,
Rhodes,3,3,4,SUV (Suzuki Vitara Automatic),ifar,Low,157%,
Rhodes,4,6,4,SUV (Suzuki Vitara Automatic),ifar,Low,100%,
Rhodes,7,7,7,SUV (Suzuki Vitara Automatic),ifar,Low,100%,
Rhodes,8,13,7,SUV (Suzuki Vitara Automatic),ifar,Low,138%,
Rhodes,14,14,14,SUV (Suzuki Vitara Automatic),ifar,Low,100%,
Rhodes,15,21,14,SUV (Suzuki Vitara Automatic),ifar,Low,100%,
Rhodes,22,29,14,SUV (Suzuki Vitara Automatic),ifar,Low,100%,
Rhodes,30, max ,14,SUV (Suzuki Vitara Automatic),ifar,Low,316%,
Rhodes,1,2,4,Luxury (BMW 116),ddmr,Low,180%,
Rhodes,3,3,4,Luxury (BMW 116),ddmr,Low,111%,
Rhodes,4,6,4,Luxury (BMW 116),ddmr,Low,100%,
Rhodes,7,7,7,Luxury (BMW 116),ddmr,Low,100%,
Rhodes,8,13,7,Luxury (BMW 116),ddmr,Low,102%,
Rhodes,14,14,14,Luxury (BMW 116),ddmr,Low,100%,
Rhodes,15,21,14,Luxury (BMW 116),ddmr,Low,100%,
Rhodes,22,29,14,Luxury (BMW 116),ddmr,Low,100%,
Rhodes,30, max ,14,Luxury (BMW 116),ddmr,Low,115%,
Rhodes,1,2,4,Luxury (BMW 216),jdmr,Low,180%,
Rhodes,3,3,4,Luxury (BMW 216),jdmr,Low,111%,
Rhodes,4,6,4,Luxury (BMW 216),jdmr,Low,100%,
Rhodes,7,7,7,Luxury (BMW 216),jdmr,Low,100%,
Rhodes,8,13,7,Luxury (BMW 216),jdmr,Low,102%,
Rhodes,14,14,14,Luxury (BMW 216),jdmr,Low,100%,
Rhodes,15,21,14,Luxury (BMW 216),jdmr,Low,100%,
Rhodes,22,29,14,Luxury (BMW 216),jdmr,Low,100%,
Rhodes,30, max ,14,Luxury (BMW 216),jdmr,Low,216%,
Rhodes,1,2,4,Luxury (BMW 216 Automatic),jdar,Low,180%,
Rhodes,3,3,4,Luxury (BMW 216 Automatic),jdar,Low,111%,
Rhodes,4,6,4,Luxury (BMW 216 Automatic),jdar,Low,100%,
Rhodes,7,7,7,Luxury (BMW 216 Automatic),jdar,Low,100%,
Rhodes,8,13,7,Luxury (BMW 216 Automatic),jdar,Low,102%,
Rhodes,14,14,14,Luxury (BMW 216 Automatic),jdar,Low,100%,
Rhodes,15,21,14,Luxury (BMW 216 Automatic),jdar,Low,100%,
Rhodes,22,29,14,Luxury (BMW 216 Automatic),jdar,Low,100%,
Rhodes,30, max ,14,Luxury (BMW 216 Automatic),jdar,Low,216%,
Rhodes,1,2,4,Luxury (BMW X1 Automatic),sfar,Low,180%,
Rhodes,3,3,4,Luxury (BMW X1 Automatic),sfar,Low,111%,
Rhodes,4,6,4,Luxury (BMW X1 Automatic),sfar,Low,100%,
Rhodes,7,7,7,Luxury (BMW X1 Automatic),sfar,Low,100%,
Rhodes,8,13,7,Luxury (BMW X1 Automatic),sfar,Low,102%,
Rhodes,14,14,14,Luxury (BMW X1 Automatic),sfar,Low,100%,
Rhodes,15,21,14,Luxury (BMW X1 Automatic),sfar,Low,100%,
Rhodes,22,29,14,Luxury (BMW X1 Automatic),sfar,Low,100%,
Rhodes,30, max ,14,Luxury (BMW X1 Automatic),sfar,Low,216%,
Rhodes,1,2,4,Mini Van (Fiat Doblo),fvmr,Low,131%,
Rhodes,3,3,4,Mini Van (Fiat Doblo),fvmr,Low,109%,
Rhodes,4,6,4,Mini Van (Fiat Doblo),fvmr,Low,100%,
Rhodes,7,7,7,Mini Van (Fiat Doblo),fvmr,Low,100%,
Rhodes,8,13,7,Mini Van (Fiat Doblo),fvmr,Low,103%,
Rhodes,14,14,14,Mini Van (Fiat Doblo),fvmr,Low,100%,
Rhodes,15,21,14,Mini Van (Fiat Doblo),fvmr,Low,100%,
Rhodes,22,29,14,Mini Van (Fiat Doblo),fvmr,Low,100%,
Rhodes,30, max ,14,Mini Van (Fiat Doblo),fvmr,Low,140%,
Rhodes,1,2,4,Mini Van (Opel Vivaro),lvmr,Low,131%,
Rhodes,3,3,4,Mini Van (Opel Vivaro),lvmr,Low,109%,
Rhodes,4,6,4,Mini Van (Opel Vivaro),lvmr,Low,100%,
Rhodes,7,7,7,Mini Van (Opel Vivaro),lvmr,Low,100%,
Rhodes,8,13,7,Mini Van (Opel Vivaro),lvmr,Low,107%,
Rhodes,14,14,14,Mini Van (Opel Vivaro),lvmr,Low,100%,
Rhodes,15,21,14,Mini Van (Opel Vivaro),lvmr,Low,100%,
Rhodes,22,29,14,Mini Van (Opel Vivaro),lvmr,Low,100%,
Rhodes,30, max ,14,Mini Van (Opel Vivaro),lvmr,Low,131%,
Rhodes,1,2,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,129%,
Rhodes,3,3,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,107%,
Rhodes,4,6,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,100%,
Rhodes,7,7,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,100%,
Rhodes,8,13,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,93%,
Rhodes,14,14,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,100%,
Rhodes,15,21,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,100%,
Rhodes,22,29,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,100%,
Rhodes,30, max ,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Low,300%,
Rhodes,1,2,4,Mini Van (Mercedes Vito),pvmr,Low,129%,
Rhodes,3,3,4,Mini Van (Mercedes Vito),pvmr,Low,107%,
Rhodes,4,6,4,Mini Van (Mercedes Vito),pvmr,Low,100%,
Rhodes,7,7,7,Mini Van (Mercedes Vito),pvmr,Low,100%,
Rhodes,8,13,7,Mini Van (Mercedes Vito),pvmr,Low,93%,
Rhodes,14,14,14,Mini Van (Mercedes Vito),pvmr,Low,100%,
Rhodes,15,21,14,Mini Van (Mercedes Vito),pvmr,Low,100%,
Rhodes,22,29,14,Mini Van (Mercedes Vito),pvmr,Low,100%,
Rhodes,30, max ,14,Mini Van (Mercedes Vito),pvmr,Low,300%,
Rhodes,1,2,4,Mini (Suzuki Celerio),mdmr,High,167%,
Rhodes,3,3,4,Mini (Suzuki Celerio),mdmr,High,140%,
Rhodes,4,6,4,Mini (Suzuki Celerio),mdmr,High,100%,
Rhodes,7,7,7,Mini (Suzuki Celerio),mdmr,High,100%,
Rhodes,8,13,7,Mini (Suzuki Celerio),mdmr,High,102%,
Rhodes,14,14,14,Mini (Suzuki Celerio),mdmr,High,100%,
Rhodes,15,21,14,Mini (Suzuki Celerio),mdmr,High,115%,
Rhodes,22,29,14,Mini (Suzuki Celerio),mdmr,High,115%,
Rhodes,30, max ,14,Mini (Suzuki Celerio),mdmr,High,243%,
Rhodes,1,2,4,Economy (Fiat Panda),ecmr,High,167%,
Rhodes,3,3,4,Economy (Fiat Panda),ecmr,High,139%,
Rhodes,4,6,4,Economy (Fiat Panda),ecmr,High,100%,
Rhodes,7,7,7,Economy (Fiat Panda),ecmr,High,100%,
Rhodes,8,13,7,Economy (Fiat Panda),ecmr,High,102%,
Rhodes,14,14,14,Economy (Fiat Panda),ecmr,High,100%,
Rhodes,15,21,14,Economy (Fiat Panda),ecmr,High,115%,
Rhodes,22,29,14,Economy (Fiat Panda),ecmr,High,115%,
Rhodes,30, max ,14,Economy (Fiat Panda),ecmr,High,243%,
Rhodes,1,2,4,Economy (Suzuki Swift),edmr,High,167%,
Rhodes,3,3,4,Economy (Suzuki Swift),edmr,High,139%,
Rhodes,4,6,4,Economy (Suzuki Swift),edmr,High,100%,
Rhodes,7,7,7,Economy (Suzuki Swift),edmr,High,100%,
Rhodes,8,13,7,Economy (Suzuki Swift),edmr,High,102%,
Rhodes,14,14,14,Economy (Suzuki Swift),edmr,High,100%,
Rhodes,15,21,14,Economy (Suzuki Swift),edmr,High,115%,
Rhodes,22,29,14,Economy (Suzuki Swift),edmr,High,115%,
Rhodes,30, max ,14,Economy (Suzuki Swift),edmr,High,243%,
Rhodes,1,2,4,Economy (Suzuki Swift Automatic),edar,High,167%,
Rhodes,3,3,4,Economy (Suzuki Swift Automatic),edar,High,139%,
Rhodes,4,6,4,Economy (Suzuki Swift Automatic),edar,High,100%,
Rhodes,7,7,7,Economy (Suzuki Swift Automatic),edar,High,100%,
Rhodes,8,13,7,Economy (Suzuki Swift Automatic),edar,High,102%,
Rhodes,14,14,14,Economy (Suzuki Swift Automatic),edar,High,100%,
Rhodes,15,21,14,Economy (Suzuki Swift Automatic),edar,High,115%,
Rhodes,22,29,14,Economy (Suzuki Swift Automatic),edar,High,115%,
Rhodes,30, max ,14,Economy (Suzuki Swift Automatic),edar,High,243%,
Rhodes,1,2,4,Compact (Suzuki Baleno),ccmr,High,167%,
Rhodes,3,3,4,Compact (Suzuki Baleno),ccmr,High,139%,
Rhodes,4,6,4,Compact (Suzuki Baleno),ccmr,High,100%,
Rhodes,7,7,7,Compact (Suzuki Baleno),ccmr,High,100%,
Rhodes,8,13,7,Compact (Suzuki Baleno),ccmr,High,102%,
Rhodes,14,14,14,Compact (Suzuki Baleno),ccmr,High,100%,
Rhodes,15,21,14,Compact (Suzuki Baleno),ccmr,High,115%,
Rhodes,22,29,14,Compact (Suzuki Baleno),ccmr,High,115%,
Rhodes,30, max ,14,Compact (Suzuki Baleno),ccmr,High,243%,
Rhodes,1,2,4,Family (Fiat Tipo),cdmr,High,168%,
Rhodes,3,3,4,Family (Fiat Tipo),cdmr,High,140%,
Rhodes,4,6,4,Family (Fiat Tipo),cdmr,High,100%,
Rhodes,7,7,7,Family (Fiat Tipo),cdmr,High,100%,
Rhodes,8,13,7,Family (Fiat Tipo),cdmr,High,102%,
Rhodes,14,14,14,Family (Fiat Tipo),cdmr,High,100%,
Rhodes,15,21,14,Family (Fiat Tipo),cdmr,High,115%,
Rhodes,22,29,14,Family (Fiat Tipo),cdmr,High,115%,
Rhodes,30, max ,14,Family (Fiat Tipo),cdmr,High,243%,
Rhodes,1,2,4,Family (Fiat Tipo Automatic),cdar,High,168%,
Rhodes,3,3,4,Family (Fiat Tipo Automatic),cdar,High,140%,
Rhodes,4,6,4,Family (Fiat Tipo Automatic),cdar,High,100%,
Rhodes,7,7,7,Family (Fiat Tipo Automatic),cdar,High,100%,
